conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/isced-f/0510,"biologie en aanverwante wetenschappen, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0510
SkillGroup,http://data.europa.eu/esco/isced-f/0511,biologie,,,released,2024-05-02T16:15:32.069Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0511
SkillGroup,http://data.europa.eu/esco/isced-f/0512,biochemie,,,released,2023-06-30T09:19:04.893Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0512
SkillGroup,http://data.europa.eu/esco/isced-f/0519,"biologie en aanverwante wetenschappen, niet elders ingedeeld",,,released,2024-05-02T16:15:54.806Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0519
SkillGroup,http://data.europa.eu/esco/isced-f/052,milieu,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,052
SkillGroup,http://data.europa.eu/esco/isced-f/0520,"milieu, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0520
SkillGroup,http://data.europa.eu/esco/isced-f/0521,milieuwetenschappen,,,released,2023-07-04T07:18:15.885Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0521
SkillGroup,http://data.europa.eu/esco/isced-f/0522,habitats en in het wild levende dieren,,,released,2023-06-20T15:39:26.442Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0522
SkillGroup,http://data.europa.eu/esco/isced-f/0529,"milieu, niet elders ingedeeld",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0529
SkillGroup,http://data.europa.eu/esco/isced-f/053,natuurwetenschappen,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,053
SkillGroup,http://data.europa.eu/esco/isced-f/0530,"natuurwetenschappen, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0530
SkillGroup,http://data.europa.eu/esco/isced-f/0531,chemie,,,released,2023-07-03T08:37:32.521Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0531
SkillGroup,http://data.europa.eu/esco/isced-f/0532,aardwetenschappen,,,released,2023-07-05T08:44:07.574Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0532
SkillGroup,http://data.europa.eu/esco/isced-f/0533,fysica,,,released,2023-07-05T09:10:47.49Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0533
SkillGroup,http://data.europa.eu/esco/isced-f/0539,"natuurwetenschappen, niet elders ingedeeld",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0539
SkillGroup,http://data.europa.eu/esco/isced-f/054,wiskunde en statistiek,,,released,2024-05-02T16:14:18.874Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,054
SkillGroup,http://data.europa.eu/esco/isced-f/0540,"wiskunde en statistiek, niet nader gedefinieerd",,,released,2023-07-05T15:10:32.277Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0540
SkillGroup,http://data.europa.eu/esco/isced-f/0541,wiskunde,,,released,2024-05-02T16:14:10.11Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0541
SkillGroup,http://data.europa.eu/esco/isced-f/0542,statistiek,,,released,2024-05-02T16:13:00.393Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0542
SkillGroup,http://data.europa.eu/esco/isced-f/058,"interdisciplinaire programma's en kwalificaties met betrekking tot natuurwetenschappen, wiskunde en statistiek",,,released,2024-05-02T16:11:02.577Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,058
SkillGroup,http://data.europa.eu/esco/isced-f/0588,"interdisciplinaire programma's en kwalificaties met betrekking tot natuurwetenschappen, wiskunde en statistiek",,,released,2024-05-02T16:10:55.215Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0588
SkillGroup,http://data.europa.eu/esco/isced-f/059,"natuurwetenschappen, wiskunde en statistiek, niet elders ingedeeld",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,059
SkillGroup,http://data.europa.eu/esco/isced-f/0599,"natuurwetenschappen, wiskunde en statistiek, niet elders ingedeeld",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0599
SkillGroup,http://data.europa.eu/esco/isced-f/06,informatie- en communicatietechnologieën (ict),,,released,2021-08-30T14:57:56.832Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,06
SkillGroup,http://data.europa.eu/esco/isced-f/061,informatie- en communicatietechnologieën (ict),,,released,2021-08-30T14:53:01.939Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,061
SkillGroup,http://data.europa.eu/esco/isced-f/0610,"informatie- en communicatietechnologieën (ict), niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0610
SkillGroup,http://data.europa.eu/esco/isced-f/0611,computergebruik,,,released,2023-07-06T09:57:34.775Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0611
SkillGroup,http://data.europa.eu/esco/isced-f/0612,ontwerp en beheer van databanken en netwerken,,,released,2023-10-20T09:49:49.879Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0612
SkillGroup,http://data.europa.eu/esco/isced-f/0613,ontwikkeling en analyse van software en toepassingen,,,released,2023-07-11T10:47:11.805Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0613
SkillGroup,http://data.europa.eu/esco/isced-f/0619,"informatie- en communicatietechnologieën (ict), niet elders ingedeeld",,,released,2023-10-20T10:01:42.693Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0619
SkillGroup,http://data.europa.eu/esco/isced-f/068,interdisciplinaire programma's en kwalificaties met betrekking tot informatie- en communicatietechnologieën (ict),,,released,2024-05-02T16:09:08.315Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,068
SkillGroup,http://data.europa.eu/esco/isced-f/0688,interdisciplinaire programma's en kwalificaties met betrekking tot informatie- en communicatietechnologieën (ict),,,released,2024-05-02T16:08:59.079Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0688
SkillGroup,http://data.europa.eu/esco/isced-f/07,"engineering, industrie en bouwnijverheid",,,released,2022-01-13T15:06:40.148Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,07
SkillGroup,http://data.europa.eu/esco/isced-f/070,"engineering, industrie en bouwnijverheid, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,070
SkillGroup,http://data.europa.eu/esco/isced-f/0700,"engineering, industrie en bouwnijverheid, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0700
SkillGroup,http://data.europa.eu/esco/isced-f/071,ingenieursopleiding,,,released,2024-05-02T16:07:41.997Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,071
SkillGroup,http://data.europa.eu/esco/isced-f/0710,"ingenieursopleiding, niet nader gedefinieerd",,,released,2024-01-29T16:12:44.504Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0710
SkillGroup,http://data.europa.eu/esco/isced-f/0711,chemische technologie en processen,,,released,2024-01-29T17:05:57.588Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0711
SkillGroup,http://data.europa.eu/esco/isced-f/0712,milieubeschermingstechnologie,,,released,2023-07-05T08:23:25.85Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0712
SkillGroup,http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie,,,released,2024-01-30T15:25:24.149Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0713
SkillGroup,http://data.europa.eu/esco/isced-f/0714,elektronica en automatisering,,,released,2023-07-05T15:43:39.362Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0714
SkillGroup,http://data.europa.eu/esco/isced-f/0715,mechanica en metaal,,,released,2024-01-29T16:22:28.909Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0715
SkillGroup,http://data.europa.eu/esco/isced-f/0716,"motorvoertuigen, schepen en vliegtuigen",,,released,2023-07-05T15:16:47.21Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0716
SkillGroup,http://data.europa.eu/esco/isced-f/0719,"ingenieursopleiding, niet elders ingedeeld",,,released,2024-05-02T16:07:35.562Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0719
SkillGroup,http://data.europa.eu/esco/isced-f/072,industrie en verwerking,,,released,2024-05-02T16:07:10.936Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,072
SkillGroup,http://data.europa.eu/esco/isced-f/0720,"industrie en verwerking, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0720
SkillGroup,http://data.europa.eu/esco/isced-f/0721,levensmiddelenverwerking,,,released,2023-08-03T10:03:35.737Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0721
SkillGroup,http://data.europa.eu/esco/isced-f/0722,"materialen (glas, papier, plastic en hout)",,,released,2023-01-24T18:49:48.26Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0722
SkillGroup,http://data.europa.eu/esco/isced-f/0723,"textiel (kleding, schoeisel en leer)",,,released,2020-12-07T15:19:56.923Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0723
SkillGroup,http://data.europa.eu/esco/isced-f/0724,mijnbouw en winning,,,released,2023-01-27T16:39:07.762Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0724
SkillGroup,http://data.europa.eu/esco/isced-f/0729,"industrie en verwerking, niet elders ingedeeld",,,released,2024-05-02T16:06:59.852Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0729
SkillGroup,http://data.europa.eu/esco/isced-f/073,architectuur en bouwnijverheid,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,073
SkillGroup,http://data.europa.eu/esco/isced-f/0730,"architectuur en bouwnijverheid, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0730
SkillGroup,http://data.europa.eu/esco/isced-f/0731,architectuur en stadsplanning,,,released,2024-01-29T16:17:36.811Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0731
SkillGroup,http://data.europa.eu/esco/isced-f/0732,bouw en weg- en waterbouw,,,released,2024-01-29T17:05:50.79Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0732
SkillGroup,http://data.europa.eu/esco/isced-f/078,"interdisciplinaire programma's en kwalificaties met betrekking tot engineering, industrie en bouwnijverheid",,,released,2023-10-30T09:59:15.592Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,078
SkillGroup,http://data.europa.eu/esco/isced-f/0788,"interdisciplinaire programma's en kwalificaties met betrekking tot engineering, industrie en bouwnijverheid",,,released,2023-07-03T14:54:39.891Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0788
SkillGroup,http://data.europa.eu/esco/isced-f/079,"engineering, industrie en bouwnijverheid, niet elders ingedeeld",,,released,2024-05-02T16:06:29.308Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,079
SkillGroup,http://data.europa.eu/esco/isced-f/0799,"engineering, industrie en bouwnijverheid, niet elders ingedeeld",,,released,2024-05-02T16:06:19.897Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0799
SkillGroup,http://data.europa.eu/esco/isced-f/08,"landbouw, bosbouw, visserij en diergeneeskunde",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,08
SkillGroup,http://data.europa.eu/esco/isced-f/080,"landbouw, bosbouw, visserij en diergeneeskunde, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,080
SkillGroup,http://data.europa.eu/esco/isced-f/0800,"landbouw, bosbouw, visserij en diergeneeskunde, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0800
SkillGroup,http://data.europa.eu/esco/isced-f/081,landbouw,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,081
SkillGroup,http://data.europa.eu/esco/isced-f/0810,"landbouw, niet nader gedefinieerd",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0810
SkillGroup,http://data.europa.eu/esco/isced-f/0811,landbouw en veeteelt,,,released,2021-03-16T13:50:53.105Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0811
